% MIN=0	-1	-0.3	-0.3	-1	0	
% MAX=5	1	0.3	0.3	1	250	
% SCALE=1	0.5	0.1	0.1	1	100	
% DEC=3	3	4	4	4	1	
% DEF="Time" t / s	"Voltage" U_1 / V	"Current" I_1 / A	"New Quantity" I_a / A	"New Quantity" P / W	"Frequency" f / Hz	
0.526	0.235	0.00315	NAN	NAN	NAN	
0.528	0.24	0.0036	NAN	NAN	NAN	
0.53	0.24	0.0039	NAN	NAN	NAN	
0.532	0.24	0.0036	NAN	NAN	NAN	
0.534	0.24	0.0033	0.00354	-0.0008496	NAN	
0.536	0.24	0.00345	NAN	NAN	NAN	
0.538	0.245	0.00345	NAN	NAN	NAN	
0.54	0.245	0.00405	NAN	NAN	NAN	
0.542	0.245	0.00375	NAN	NAN	NAN	
0.544	0.245	0.0033	0.0036	-0.000882	NAN	
0.546	0.245	0.0033	NAN	NAN	NAN	
0.548	0.245	0.0036	NAN	NAN	NAN	
0.55	0.25	0.0039	NAN	NAN	NAN	
0.552	0.25	0.00375	NAN	NAN	NAN	
0.554	0.25	0.0033	0.00354	-0.000885	NAN	
0.556	0.25	0.003	NAN	NAN	NAN	
0.558	0.25	0.00375	NAN	NAN	NAN	
0.56	0.255	0.00375	NAN	NAN	NAN	
0.562	0.255	0.00375	NAN	NAN	NAN	
0.564	0.255	0.00345	0.00357	-0.00091035	NAN	
0.566	0.255	0.00345	NAN	NAN	NAN	
0.568	0.255	0.00345	NAN	NAN	NAN	
0.57	0.255	0.0039	NAN	NAN	NAN	
0.572	0.26	0.0036	NAN	NAN	NAN	
0.574	0.26	0.0036	0.00363	-0.0009438	NAN	
0.576	0.26	0.00345	NAN	NAN	NAN	
0.578	0.26	0.0036	NAN	NAN	NAN	
0.58	0.26	0.00375	NAN	NAN	NAN	
0.582	0.265	0.0039	NAN	NAN	NAN	
0.584	0.265	0.00345	0.00363	-0.00096195	NAN	
0.586	0.265	0.00345	NAN	NAN	NAN	
0.588	0.265	0.0036	NAN	NAN	NAN	
0.59	0.265	0.00375	NAN	NAN	NAN	
0.592	0.265	0.00375	NAN	NAN	NAN	
0.594	0.27	0.0036	0.00357	-0.0009639	NAN	
0.596	0.27	0.0033	NAN	NAN	NAN	
0.598	0.27	0.00345	NAN	NAN	NAN	
0.6	0.27	0.0039	NAN	NAN	NAN	
0.602	0.27	0.0039	NAN	NAN	NAN	
0.604	0.275	0.00345	0.0036	-0.00099	NAN	
0.606	0.275	0.0033	NAN	NAN	NAN	
0.608	0.275	0.00345	NAN	NAN	NAN	
0.61	0.275	0.0039	NAN	NAN	NAN	
0.612	0.275	0.0036	NAN	NAN	NAN	
0.614	0.275	0.00345	0.00354	-0.0009735	NAN	
0.616	0.28	0.0033	NAN	NAN	NAN	
0.618	0.28	0.00345	NAN	NAN	NAN	
0.62	0.28	0.00375	NAN	NAN	NAN	
0.622	0.28	0.0036	NAN	NAN	NAN	
0.624	0.28	0.00345	0.00354	-0.0009912	NAN	
0.626	0.285	0.0033	NAN	NAN	NAN	
0.628	0.285	0.0036	NAN	NAN	NAN	
0.63	0.285	0.0039	NAN	NAN	NAN	
0.632	0.285	0.0036	NAN	NAN	NAN	
0.634	0.285	0.0033	0.00348	-0.0009918	NAN	
0.636	0.29	0.00315	NAN	NAN	NAN	
0.638	0.29	0.00345	NAN	NAN	NAN	
0.64	0.29	0.0039	NAN	NAN	NAN	
0.642	0.29	0.0036	NAN	NAN	NAN	
0.644	0.29	0.0036	0.0036	-0.001044	NAN	
0.646	0.29	0.0033	NAN	NAN	NAN	
0.648	0.295	0.0036	NAN	NAN	NAN	
0.65	0.295	0.00405	NAN	NAN	NAN	
0.652	0.295	0.00375	NAN	NAN	NAN	
0.654	0.295	0.0033	0.00351	-0.00103545	NAN	
0.656	0.295	0.003	NAN	NAN	NAN	
0.658	0.3	0.00345	NAN	NAN	NAN	
0.66	0.3	0.00405	NAN	NAN	NAN	
0.662	0.3	0.00375	NAN	NAN	NAN	
0.664	0.3	0.00345	0.0036	-0.00108	NAN	
0.666	0.3	0.0033	NAN	NAN	NAN	
0.668	0.3	0.00345	NAN	NAN	NAN	
0.67	0.305	0.00375	NAN	NAN	NAN	
0.672	0.305	0.0039	NAN	NAN	NAN	
0.674	0.305	0.0036	0.00354	-0.0010797	NAN	
0.676	0.305	0.00315	NAN	NAN	NAN	
0.678	0.305	0.0033	NAN	NAN	NAN	
0.68	0.31	0.0039	NAN	NAN	NAN	
0.682	0.31	0.0039	NAN	NAN	NAN	
0.684	0.31	0.0036	0.00366	-0.0011346	NAN	
