0.86, 120.161, 567.798, 202.063, 110.025, 149.608, 311.683, 362.053, 572.347, 566.505, 351.026, 72.899, 532.607, 378.748, 555.766, 351.858, 402.253, 264.921, 167.078, 9.04, 341.033
0.87, 120.072, 566.802, 203.0, 110.375, 150.255, 312.446, 361.347, 571.639, 565.519, 350.859, 71.984, 532.203, 377.897, 556.292, 352.802, 402.582, 265.798, 166.596, 8.715, 340.088
0.88, 119.898, 567.786, 203.649, 111.136, 151.073, 311.871, 362.076, 572.323, 564.904, 350.071, 71.522, 531.316, 377.299, 555.491, 352.016, 401.963, 266.785, 166.436, 9.681, 339.828
0.89, 120.882, 567.96, 203.911, 112.101, 151.453, 312.796, 362.759, 571.593, 564.811, 351.067, 71.248, 530.355, 378.164, 555.992, 351.719, 401.008, 267.779, 166.329, 8.706, 340.051
0.9, 120.504, 568.885, 204.908, 112.175, 151.0, 313.687, 361.769, 571.738, 564.398, 350.156, 71.846, 529.553, 378.87, 556.7, 351.786, 402.006, 267.62, 165.341, 7.755, 339.743
0.91, 119.929, 569.704, 205.877, 112.423, 151.992, 313.555, 361.034, 571.06, 565.103, 350.865, 70.986, 530.063, 377.925, 557.026, 350.793, 402.124, 267.85, 164.368, 8.082, 338.798
0.92, 120.929, 569.729, 204.948, 112.793, 152.43, 314.454, 361.782, 570.396, 564.607, 351.733, 70.767, 529.088, 376.97, 557.325, 350.433, 401.191, 268.533, 165.098, 7.128, 339.098
0.93, 120.919, 570.729, 204.354, 113.597, 153.281, 313.929, 361.506, 571.357, 565.258, 350.974, 70.89, 530.08, 376.814, 556.337, 349.436, 401.108, 267.535, 165.153, 6.656, 339.979
0.94, 119.921, 570.787, 203.948, 112.684, 153.036, 314.898, 362.506, 571.376, 564.264, 351.079, 70.146, 529.411, 377.48, 557.083, 348.437, 401.155, 267.051, 164.278, 5.75, 339.554
0.95, 118.971, 571.1, 203.962, 113.684, 153.07, 315.898, 362.598, 570.38, 563.32, 350.75, 70.355, 528.433, 377.287, 556.102, 349.246, 400.567, 267.805, 164.934, 5.021, 338.87
0.96, 118.419, 571.934, 203.364, 112.882, 152.783, 316.856, 363.381, 569.758, 562.327, 350.87, 71.181, 528.996, 378.081, 556.71, 348.502, 401.236, 268.065, 163.968, 4.738, 337.911
0.97, 118.582, 572.92, 204.332, 113.133, 152.606, 315.871, 362.848, 568.911, 561.461, 351.371, 70.24, 528.66, 378.676, 555.906, 347.729, 401.869, 268.794, 164.653, 5.185, 338.805
0.98, 119.317, 573.599, 203.707, 112.353, 151.624, 316.062, 362.942, 567.916, 561.684, 350.396, 70.256, 527.66, 377.936, 556.579, 348.727, 401.932, 268.499, 165.609, 4.55, 338.033
0.99, 119.029, 572.641, 204.371, 111.605, 152.234, 315.27, 362.208, 567.236, 561.138, 349.558, 69.257, 527.611, 377.137, 555.977, 348.229, 402.799, 269.483, 165.79, 3.582, 337.782
1.0, 119.567, 571.798, 205.369, 111.661, 151.257, 315.055, 362.215, 566.236, 560.149, 349.411, 69.081, 526.627, 377.755, 555.191, 347.28, 403.116, 268.996, 164.916, 2.704, 337.302
